Price,Close,High,Low,Open,Volume
2024-05-30,732.6547241210938,742.4346082528754,729.2371477499888,738.7609526011536,441600
2024-05-31,724.5098266601562,743.2127540036063,696.2535177035714,732.290430062481,762300
2024-06-03,720.7278442382812,735.2352184541305,698.3020887714968,735.0677449852245,345000
2024-06-04,715.5769653320312,724.0863733414567,709.1062734152298,721.5354985842549,256000
2024-06-05,746.157470703125,747.0044559688562,721.899788647579,730.064510204192,498100
2024-06-06,747.1423950195312,751.2198267955131,734.0434575875857,745.7241604936469,463600
2024-06-07,740.2777709960938,748.7477441658383,732.3198963163143,737.2935454489844,324700
2024-06-10,767.7955322265625,771.8040154754403,733.7678177079815,733.7678177079815,466300
2024-06-11,772.12890625,775.6252905800633,758.5276682389775,766.6332998917192,299000
2024-06-12,803.3004760742188,810.0469035184506,777.9397277752604,784.361186968904,630100
2024-06-13,804.6497802734375,809.5741975333729,784.262680794802,796.1009991236916,529000
2024-06-14,794.3773803710938,800.9957677086396,784.6270110438945,794.4659862106536,299800
2024-06-17,814.8827514648438,817.7585943756014,786.2423232275203,798.2283382670203,445200
2024-06-18,839.6721801757812,843.3556344346329,808.6286365016963,812.1053037207535,531200
2024-06-20,812.8538208007812,835.6243198481405,807.2399734849722,833.2113435329011,673000
2024-06-21,813.6810302734375,816.1629554594311,794.6727943456074,810.9529443715786,988000
2024-06-24,786.0748901367188,822.003419107658,783.0119170384045,807.4468729950411,752000
2024-06-25,807.4763793945312,811.2977319424541,787.5522066824985,798.1987942413338,454200
2024-06-26,804.1080932617188,813.3561631518078,791.7478181636972,804.2065575603028,295600
2024-06-27,798.4449462890625,808.5498591087106,795.2933075370023,798.3562803377896,361100
2024-06-28,810.5086669921875,825.9557918353975,802.5779982018131,809.3052826610937,721800
2024-07-01,808.2597045898438,811.1498619537891,783.313501401311,796.896307829079,548900
2024-07-02,817.4825439453125,823.6475706718985,804.629667327163,807.8453549006045,257100
2024-07-03,827.8102416992188,836.7076283308068,816.6638844238331,822.3061486943396,312500
2024-07-05,830.2071533203125,835.8394830036535,818.1532621914134,835.8394830036535,181700
2024-07-08,840.2389526367188,841.6692509716611,827.97795390767,832.4364605875603,313600
2024-07-09,834.6954345703125,857.1558223366447,826.5674717597258,852.8354263539293,259800
2024-07-10,849.1067504882812,851.1091802748244,832.7718963916149,840.6335103882118,439100
2024-07-11,819.6527709960938,864.7314653697281,818.7452957803755,864.7314653697281,629300
2024-07-12,844.03662109375,863.9225671594128,804.9651579532508,821.7537798086632,513200
2024-07-15,859.0693359375,871.5375006446591,844.7270391976932,849.7281161855807,335900
2024-07-16,877.3869018554688,879.5471297406526,852.914212901295,867.75958598735,314400
2024-07-17,806.2672119140625,849.6690043634691,804.2746558131747,849.6690043634691,1156200
2024-07-18,832.0025024414062,838.0886610255633,801.453586628722,827.741288352283,704100
2024-07-19,797.8334350585938,840.8800744777815,794.1936006545811,840.8800744777815,624400
2024-07-22,845.7431030273438,848.258422046819,804.827010169531,818.666291922774,625700
2024-07-23,834.9024047851562,843.3756438848275,828.5105244340532,828.5105244340532,310800
2024-07-24,777.1683349609375,827.8201788700155,775.4026926873602,821.5072265775717,787900
2024-07-25,779.1607666015625,814.2076794417859,750.9988761801322,777.1780843614616,876400
2024-07-26,810.6073608398438,820.8363686937554,793.542518153212,801.1575907150535,627400
2024-07-29,816.012939453125,837.6250340521052,810.9230588727277,827.3170957041648,429500
2024-07-30,771.22021484375,824.5649788024958,769.3953908834076,820.5700532370545,677900
2024-07-31,851.355712890625,851.6811829614409,806.1290396595263,813.3495263526466,861000
2024-08-01,774.2781372070312,849.7183256140294,767.7382712913611,830.7990966571521,1133000
