Price,Close,High,Low,Open,Volume
2024-05-30,66.0283203125,66.26007170495278,65.1496202255649,65.30411378685702,1804200
2024-05-31,67.51535034179688,67.52500849038742,65.95106915253487,66.21178022840893,4175400
2024-06-03,66.3373031616211,68.0174673105347,65.93174934650752,67.76640702960363,1460000
2024-06-04,64.9275131225586,66.42420923618589,64.6088679182255,65.84484561275242,1840200
2024-06-05,65.42963409423828,65.5648186950253,64.22262346791973,65.06269814895218,1311600
2024-06-06,64.8116455078125,65.90278046634104,64.57989416236624,65.14960701116132,1115000
2024-06-07,63.75914764404297,64.12608370154138,63.3149684817648,63.95227382351857,1884800
2024-06-10,64.8309555053711,64.91786410309847,63.40185901993059,63.41150980089379,1492900
2024-06-11,64.88888549804688,64.89854364539909,63.74946722174568,64.74405012280307,1152600
2024-06-12,66.6076889038086,67.5732975680928,66.1055682728555,66.72355722863664,2391400
2024-06-13,68.02711486816406,68.14299053856655,66.00899666929202,66.2600569383267,1706300
2024-06-14,66.76216888427734,67.6312179788284,66.13452190671225,67.13875559741481,1289500
2024-06-17,67.12911987304688,67.2063703443682,66.20213631822233,66.40491328018298,1039600
2024-06-18,67.00359344482422,67.58295724625296,66.90703403908783,66.98428451048112,924900
2024-06-20,65.89312744140625,66.95529540608459,65.6034492875897,66.63665017358726,1394100
2024-06-21,65.50688171386719,66.02831122460364,64.46403005940299,65.82553430937426,3531900
2024-06-24,65.74828338623047,66.43387194754882,65.22686124622713,65.73863260486614,2499100
2024-06-25,63.228050231933594,66.14418477162211,62.330033998018095,65.30410269247261,2761100
2024-06-26,64.0391616821289,64.1260702864644,62.89974324612414,63.00596078086255,1528500
2024-06-27,64.11642456054688,64.17435872998954,63.48877737921342,64.01986515580565,1387500
2024-06-28,64.37712097167969,65.08201846245143,63.65291455117839,63.73016500411394,2824600
2024-07-01,62.484535217285156,65.09168300750441,62.38797582513098,64.54127900150584,1726900
2024-07-02,62.52314758300781,62.851450922183375,62.291403616118714,62.291403616118714,2415700
2024-07-03,62.552127838134766,63.22805832057876,62.310725673049646,62.561785987500805,1264100
2024-07-05,62.474876403808594,62.67766070228883,61.61548898236109,62.233474242484746,1861700
2024-07-08,63.52739334106445,63.7012031910308,62.89974625135214,62.94802963017973,1347400
2024-07-09,63.363243103027344,63.9232905285062,63.29565079131389,63.32461787247544,1364400
2024-07-10,63.87501525878906,64.45437898978976,62.86112320428069,63.43083615278821,2814500
2024-07-11,66.83942413330078,67.22566902163793,64.9757993615569,65.56482115869413,3497100
2024-07-12,68.2975082397461,68.6934039854496,67.16774043456992,67.25464905051112,2278600
2024-07-15,68.15266418457031,68.9830882604454,67.87263677600687,68.68374455225151,1103000
2024-07-16,71.74472045898438,71.7736875376703,68.65476858199605,68.91548702418706,2595800
2024-07-17,70.66323852539062,71.70609759449995,70.64392959463338,71.13638468253856,1829800
2024-07-18,70.91429138183594,73.0869105308676,70.42182897862645,70.78875756056215,1409900
2024-07-19,70.22872161865234,71.39710722211807,70.07422069571003,71.08811274324292,4060200
2024-07-22,70.33492279052734,70.7404839778285,69.13757025904073,70.15146217678081,1434000
2024-07-23,68.81892395019531,69.88109933883351,68.52924578084698,69.3982950229104,3242300
2024-07-24,68.15266418457031,69.4079510811884,67.86297862619165,68.64511932000036,2540600
2024-07-25,73.23176574707031,74.18772373579033,69.28242940495952,69.49486451356395,3677200
2024-07-26,74.7863998413086,75.1050525186239,73.23176905841822,73.38627000512041,3007900
2024-07-29,75.01814270019531,75.19195256189457,73.7338813535847,74.75742422414154,1708200
2024-07-30,75.62645721435547,76.2444460632709,75.04709358937328,75.49127261409323,1839400
2024-07-31,75.17262268066406,76.80450345583793,74.48704150755174,75.80992784742135,1980100
2024-08-01,73.58902740478516,76.14789155979545,73.06759789883142,75.38505991406734,1759900
2024-08-02,72.66820526123047,72.8911394544528,71.41781110636377,72.1447839362758,1888600
2024-08-05,71.16577911376953,72.19323889242874,69.8378470471906,70.89437715549498,2528500
2024-08-06,71.63105773925781,72.90083458391803,70.09956653423019,70.6811433198299,2847400
2024-08-07,69.93478393554688,72.85237013916336,69.60521909165998,71.91215081341937,1666200
2024-08-08,70.62298583984375,70.95254329736917,69.8960130298496,70.48728484025683,1058000
2024-08-09,70.21587371826172,70.9622291190193,69.96385443956548,70.71020984032306,1203900
2024-08-12,69.97355651855469,70.86530803115386,69.69245948618438,70.17710801196431,1533100
2024-08-13,71.94123077392578,72.47433973315607,70.35158414741933,70.45820741829536,1725800
2024-08-14,73.17223358154297,73.68595984428083,71.98968997553897,72.38710532303037,1860300
2024-08-15,74.18999481201172,74.43231906705677,73.02683395070582,73.80227452490976,1720300
2024-08-16,73.73443603515625,74.6068049743923,73.41456619157793,73.92829251269734,1196000
2024-08-19,74.41292572021484,74.84911379724613,73.85073909349197,74.11244602359149,1315100
2024-08-20,74.11244201660156,74.87818747496075,73.70533908283551,74.48077218594008,986500
2024-08-21,75.91534423828125,76.24490907892744,74.51955412759072,74.51955412759072,1251400
2024-08-22,75.35315704345703,76.11890266589099,75.11083276022414,75.99289670086398,1116200
2024-08-23,78.20288848876953,78.2610439469569,75.72149033744371,75.85719133664747,1340700
2024-08-26,78.1350326538086,79.3951217262568,78.01871435022667,78.75538214928021,1371300
2024-08-27,76.62293243408203,78.02841015584812,76.31275768330576,77.45652846338379,1424900
2024-08-28,76.39030456542969,77.13666749795281,76.22552582791427,76.60355111757916,1142900
2024-08-29,76.43876647949219,77.34021303798811,75.69240360458338,76.5938501630793,879000
2024-08-30,77.11727905273438,77.54377216609603,76.03167097530529,76.9234225803793,1285500
2024-09-03,75.90564727783203,77.76670317674366,75.4306938086233,76.7683210341119,1712900
2024-09-04,75.74087524414062,75.88627128901864,74.77157813848727,75.62455692920821,1209600
2024-09-05,74.86849212646484,76.0801132780234,74.36446098128188,75.69239303049494,920400
2024-09-06,74.84912109375,76.53569592862885,74.37416759904413,74.82973101102336,1446700
2024-09-09,74.94605255126953,75.60517488453041,74.71342331457454,75.02359809521789,1409900
2024-09-10,75.925048828125,76.24491866791179,74.58741400543501,75.51794579302391,1979400
2024-09-11,75.61487579345703,75.72149907587168,73.72474183759354,75.37255149617843,1469300
2024-09-12,76.4969253540039,76.7004768575775,75.24653120763756,75.30469406233716,1428000
2024-09-13,77.74730682373047,78.01870878424337,77.00095143231998,77.13665241257644,951400
2024-09-16,78.55183410644531,78.79415836983075,77.56314697054887,78.2028865755583,793700
2024-09-17,78.75538635253906,79.8410017251295,78.47428931690897,78.81354180985919,1157400
2024-09-18,79.18187713623047,80.92660736171402,78.28043059809498,79.02678606099664,1802300
2024-09-19,80.68428039550781,80.99445514041746,79.24002993281752,80.35472296441911,1508300
2024-09-20,79.5889892578125,80.3741175797047,79.34666497128772,80.17056606644192,3544500
2024-09-23,79.98639678955078,80.8103052751924,79.38543729526667,80.14148788172108,1359900
2024-09-24,80.50012969970703,80.52920743041737,79.77315685134779,80.03486382289101,983300
2024-09-25,79.7828369140625,80.59705027230454,79.511434926365,80.46134927845578,861200
2024-09-26,80.5970458984375,81.06230431062743,80.06392959785622,80.27717611808873,1748100
2024-09-27,81.00416564941406,81.77960635733882,80.55828983066006,81.13986666402829,1138200
2024-09-30,81.36280059814453,81.46942387030795,80.14148418664077,80.71336592356279,1301100
2024-10-01,81.24647521972656,82.08976628210574,80.28687324884633,81.61480542189541,1068300
2024-10-02,80.70367431640625,81.21740056880873,80.29656393578483,80.47103770029412,1012700
2024-10-03,80.60675811767578,80.91693292362254,79.5889931069892,80.52921256740142,1254600
2024-10-04,79.84100341796875,80.98477427213025,78.92986179316979,80.96538418917929,1075500
2024-10-07,80.28687286376953,80.36441839916452,78.51305756614306,79.15279714042774,1011900
2024-10-08,80.65520477294922,81.03323002207206,79.45327852945988,80.72305526907,1015200
2024-10-09,81.40156555175781,81.56634426740357,80.86844924214012,81.05261803912609,726800
2024-10-10,80.54857635498047,81.38217233693233,80.25779170241638,80.5873491210188,1012600
2024-10-11,80.9266128540039,81.31433317325259,80.34503607270587,80.41288657393814,823000
2024-10-14,82.20606994628906,82.44839417784411,80.80059236132921,81.12046212181757,1041000
2024-10-15,82.51625061035156,84.03804659832323,82.4096273491756,82.64226395273182,1264800
2024-10-16,82.93305206298828,83.30138966969399,82.56472185143208,82.67134511704168,936100
2024-10-17,82.83612823486328,83.23354359052792,82.39025246189922,82.39025246189922,1554200
2024-10-18,83.07844543457031,83.55339889651252,82.46779098350177,82.9718221723783,1592600
2024-10-21,81.6051254272461,83.2529275434628,81.38218383980147,83.21415477194418,1306100
2024-10-22,79.67621612548828,80.88783746191693,79.34665867165157,80.71336369366522,1824900
2024-10-23,79.43389892578125,80.37411834972924,79.15280925845182,79.5986850625111,1268900
2024-10-24,80.33533477783203,80.5485813065774,79.06555804140204,79.48235605799998,1123200
2024-10-25,78.76508331298828,80.34503490159605,78.68753777123885,80.34503490159605,1578400
2024-10-28,79.17218017578125,80.16085987340398,78.32888911372854,78.73599947877256,2641900
2024-10-29,78.80384826660156,79.89915120334729,76.9621825060683,78.31919977146909,3676000
2024-10-30,77.88301849365234,78.61968634126055,77.77639522379523,78.02841453392564,2825600
2024-10-31,77.45653533935547,78.53244832416118,77.19482097928513,77.54376852927889,1441700
2024-11-01,77.7182388305664,78.736003705083,77.52438237596787,78.19319232093761,984100
