Price,Close,High,Low,Open,Volume
2024-05-30,54.965274810791016,55.15949820962613,54.57682801312079,54.79346413118209,1878899
2024-05-31,55.668235778808594,55.701885773391375,54.74840869097957,55.01762757552714,3390883
2024-06-03,54.55397415161133,55.96736478493657,54.15762423033077,55.7878867895418,2423367
2024-06-04,54.426841735839844,54.868058305596165,54.23988344485766,54.46423187980548,1495794
2024-06-05,55.077449798583984,55.14101720731339,54.45675523941894,54.67362337372636,2188090
2024-06-06,54.7783203125,55.31675427627592,54.32214314988054,54.93536118594906,1761460
2024-06-07,54.4044075012207,54.74840666248021,54.22492951336458,54.67362259021643,1190186
2024-06-10,54.70353698730469,54.733450616630265,54.09031894286132,54.38197115042022,1455719
2024-06-11,54.471710205078125,54.76336240282107,54.101533786604136,54.539013976006984,1299664
2024-06-12,55.22701644897461,55.780407219933046,54.80075292087672,55.010144534965974,1598239
2024-06-13,54.56892776489258,55.069971576764516,54.23240512368124,54.912926920417185,1912871
2024-06-14,54.38945007324219,54.49414398765357,53.4247525870177,53.97066684444289,2327823
2024-06-17,54.74840545654297,54.89049329792592,53.97814277871184,54.217448019107835,1376364
2024-06-18,54.82319259643555,55.03258802034368,54.39693280456588,54.73345548605224,1399720
2024-06-20,54.56892776489258,55.01762461984103,54.292232380494866,54.65118835022288,1885667
2024-06-21,55.04005813598633,55.137275535851444,54.36701285126927,54.74092942205222,4427270
2024-06-24,55.51866912841797,56.068319754165906,54.70353599362224,55.17466618299959,2475386
2024-06-25,54.56144714355469,55.316753006857795,54.232404804172035,55.21205909362762,2195654
2024-06-26,54.64371109008789,54.931626940337175,53.6715370406701,54.20997481079155,4021075
2024-06-27,55.01762771606445,55.025104230798476,54.38197254058913,54.606320980689,2458666
2024-06-28,55.413970947265625,55.98232231804622,54.74092944780877,55.069971790406484,4340882
2024-07-01,53.93326950073242,55.78788028432184,53.91831268739549,55.78788028432184,2681602
2024-07-02,54.06789016723633,54.19875757458611,53.64162659181256,53.64162659181256,2575044
2024-07-03,54.05292892456055,54.2473637300515,53.88840774846467,54.23240691535396,1082832
2024-07-05,54.150146484375,54.239883587243504,53.58179888095114,53.94823137816112,1433027
2024-07-08,54.99518966674805,55.94493037088789,54.59136323854172,55.847712967534086,2135541
2024-07-09,54.3221435546875,54.88301463711926,54.284753411051035,54.711016947929956,1524458
2024-07-10,55.08493423461914,55.12980468198941,54.195020730206444,54.195020730206444,1744740
2024-07-11,56.04962921142578,56.49084579277176,55.17466877791545,55.30928011376624,1876643
2024-07-12,56.528236389160156,57.186324901843875,56.46093261348581,56.73015150176031,1749384
2024-07-15,57.00684356689453,57.23866851077133,56.401102050139556,56.43101567881596,1721650
2024-07-16,59.01849365234375,59.35501628692606,56.947014674534365,57.25362368129912,2986944
2024-07-17,58.240753173828125,59.07084307775265,58.22579636025258,58.84649465969611,1628096
2024-07-18,57.64997863769531,58.86893447213124,57.58267486197967,57.874327080465534,1718598
2024-07-19,56.528236389160156,57.75467252324372,56.472149278502016,57.75467252324372,1735849
2024-07-22,57.298500061035156,57.32841369195275,56.416063091274935,56.969457692096015,1679319
2024-07-23,57.3433723449707,57.69485184114973,57.07415344366248,57.16389433929099,2859022
2024-07-24,52.64701461791992,55.15971026390845,50.7849233734081,53.0957114857819,7661567
2024-07-25,52.34040451049805,53.51448982864986,51.96649172356215,52.48248856820679,5030922
2024-07-26,53.088233947753906,53.54440735387814,52.22823409665898,52.8638855021505,3481517
2024-07-29,53.32006072998047,54.090319660233185,53.094962748387495,53.11066532192434,2558191
2024-07-30,53.245277404785156,53.880928795807534,52.91099959125293,53.53692962031535,2063220
2024-07-31,53.73136520385742,54.12023483016014,53.282668316407474,53.61919098199493,3511507
2024-08-01,52.69187927246094,54.0828363815443,52.34787635925531,53.52944187204781,3333159
2024-08-02,51.181270599365234,52.29553241049313,51.1513569716659,52.19083471354546,3861437
2024-08-05,50.583011627197266,51.35701068926354,49.46874976705427,49.95483677460891,4648481
2024-08-06,50.65031051635742,51.61500792399224,50.455875732081566,50.75500442223985,4195974
2024-08-07,50.111873626708984,51.83187687242388,50.0445698596149,51.188745256944195,2336714
2024-08-08,51.517799377441406,51.57762285439879,50.246492762044355,50.4110139484373,2653469
2024-08-09,51.51031494140625,51.62248915686428,50.64283863218463,51.41309754038108,2352240
2024-08-12,51.09901428222656,51.712232344530015,50.92701280138341,51.55518767878527,1794900
2024-08-13,51.85432052612305,52.00388489248459,50.80736239043801,51.35327289549421,1889250
2024-08-14,51.39814376831055,52.01136183962493,51.25605591557631,52.01136183962493,3334884
2024-08-15,52.19083786010742,52.422666595965715,51.72718795954484,52.16092423060461,2400145
2024-08-16,52.03379821777344,52.5124049444395,51.8468399217349,52.21327621347035,3943579
2024-08-19,52.766666412353516,53.13310269989928,51.876752958808424,52.22823243141903,3409196
2024-08-20,52.65448760986328,52.89379284241861,52.51988007274072,52.72179137842456,3088725
2024-08-21,54.135189056396484,54.15762238546524,52.93866660413917,52.946143118636435,3029010
2024-08-22,54.165103912353516,54.524059899045504,53.91831835912286,54.19501754217402,2802491
2024-08-23,54.88301467895508,55.0138858601479,54.232406494184474,54.50910188557454,1766901
2024-08-26,54.8605842590332,55.18962662611816,54.688582775014886,55.092409218972406,2225512
2024-08-27,55.212059020996094,55.26814612746043,54.66614477044833,54.77083868354078,2352506
2024-08-28,54.621280670166016,55.64580551957593,54.57641022266933,55.28684572517972,2684521
2024-08-29,55.12232208251953,55.698150002480894,54.68858201384985,54.97275771643323,1342659
2024-08-30,55.638328552246094,55.772936117223416,55.084937690031,55.31676267095361,3946763
2024-09-03,54.426841735839844,55.42892939296571,54.060405454014806,55.37658243429842,3442636
2024-09-04,53.61171340942383,54.54649352573257,53.417274814531446,54.284754941743046,3617800
2024-09-05,54.441802978515625,55.08493470626431,54.00058637287336,54.23241134123878,7869774
2024-09-06,52.84892654418945,54.516583003194455,52.70683869632406,54.195017163238,5871312
2024-09-09,54.07536315917969,54.47171307693476,53.08823230050031,53.387364813882236,6213014
2024-09-10,53.92579650878906,54.21744870954225,53.55936023646702,54.18005856654627,6334169
2024-09-11,54.22492980957031,54.3146669112001,52.51988323725782,53.910840489923665,4519364
2024-09-12,54.89049530029297,54.9204089296308,53.46214410566181,54.35205754336593,3326524
2024-09-13,55.10011291503906,55.526837753778835,54.9616142697643,55.14503231640834,2201095
2024-09-16,55.18995666503906,55.70652035282249,55.167495067487266,55.48941178826289,2014651
2024-09-17,55.94607925415039,56.058375865396904,55.29027037941332,55.422030928138305,2546380
2024-09-18,56.679752349853516,57.24123541491885,55.796352580131234,56.16318868793492,3635449
2024-09-19,57.862606048583984,58.15457647852619,56.97172162468028,57.64550128902725,4210969
2024-09-20,57.15139389038086,57.48079525170813,56.60862821653532,57.331067704714584,4907644
2024-09-23,57.031620025634766,57.75780383907242,56.7321611030065,57.45834491644415,1772739
2024-09-24,57.84762954711914,58.124626826859874,57.443362529985365,57.96741461276306,2649754
2024-09-25,57.02412796020508,58.2144713231425,56.92680447969863,58.12463251511766,1402506
2024-09-26,58.82835388183594,58.96310829364314,58.075968134782336,58.29681711679698,2450438
2024-09-27,59.29251480102539,59.80158998263547,58.98856511059016,59.18770286410994,2371880
2024-09-30,59.09038162231445,59.240109176716736,58.55510059396382,59.01551595025955,2124792
2024-10-01,58.09468078613281,59.419778446869394,57.967414837952575,59.24010463741275,2736141
2024-10-02,58.132118225097656,58.611247142756824,57.91500967750355,58.11714509113574,2530191
2024-10-03,57.45085906982422,57.90004176002853,57.256208310782284,57.72785638851459,1851430
2024-10-04,57.578128814697266,58.334255094076994,57.27118143573284,58.31179728596855,2082594
2024-10-07,57.13642120361328,57.623038577428986,56.83696610728394,56.98669365544861,2284298
2024-10-08,57.22625732421875,57.42090426462219,56.76584200868286,56.979202523162705,1828075
2024-10-09,57.5107421875,57.74282386723021,57.12893674874333,57.28614896954554,1157277
2024-10-10,57.825172424316406,58.13960064592649,57.51822887454375,57.98987310181251,2142309
2024-10-11,58.40911865234375,58.8133857115887,57.825177765624105,57.84763557291809,1707716
2024-10-14,58.73103332519531,58.75349113170922,58.034795846774536,58.46900916046736,2328487
2024-10-15,57.87009811401367,59.27754627694956,57.765286168947426,58.910710153779206,3361822
2024-10-16,57.81768035888672,58.34173241518139,57.74281848634964,57.98238102611672,1780834
2024-10-17,57.84762954711914,58.1620615547272,57.465824124647206,58.06473429403791,2278592
2024-10-18,57.99736022949219,58.13960310779188,57.574379615231436,58.094683705743435,4091805
2024-10-21,57.7353401184082,58.199499726050725,57.375992456230364,57.944960219629884,2238649
2024-10-22,56.79205322265625,57.585614245607545,56.732160680634934,57.51823703068746,2658114
2024-10-23,56.5300178527832,56.97920427977982,56.17067022706883,56.57493725342433,6459173
2024-10-24,56.16318893432617,56.690981501920035,56.103296396534446,56.64980632961511,3070413
2024-10-25,56.125755310058594,56.717184658145044,55.67657263688612,56.66478058139773,3620587
2024-10-28,56.268001556396484,56.844457804173985,56.11827398972845,56.4551638570124,3380931
2024-10-29,55.8487548828125,56.312914454513226,55.473687542197204,56.06586342960961,5033444
2024-10-30,53.969661712646484,55.75891897326862,53.83490729935624,54.830599844781325,4930070
2024-10-31,53.47555923461914,54.32901274829606,53.340804812878204,53.79747594407366,4213623
2024-11-01,53.40818405151367,54.03704435969345,53.29588743256343,53.453103457035304,4424749
2024-11-04,53.27342224121094,53.707635521658084,53.01139809654493,53.43063824389341,4397147
2024-11-05,53.445613861083984,53.97714684681679,53.15364343665018,53.2809093893433,4955682
