Price,Close,High,Low,Open,Volume
2024-05-30,27.965862274169922,28.088190405071728,27.787077767117886,27.787077767117886,2125500
2024-05-31,28.449012756347656,28.46795844408848,27.94691498909864,28.08901758528382,6134100
2024-06-03,28.145858764648438,28.486906447125072,28.060598650961857,28.42059202151741,2974200
2024-06-04,27.918493270874023,28.33532911191532,27.899547583456364,28.041650177217655,2485500
2024-06-05,27.899547576904297,28.02270267628649,27.681655005793473,27.937440758663236,2472400
2024-06-06,28.19322395324707,28.287959609446766,27.653233061920876,27.804809389067444,4555100
2024-06-07,27.814285278320312,28.003754798384946,27.615340204280084,27.77639029014789,3397900
2024-06-10,27.823759078979492,27.823759078979492,27.132189998960087,27.58692082324295,4424000
2024-06-11,27.605867385864258,27.691129305187822,27.340609687464333,27.67218181046424,3152800
2024-06-12,27.672182083129883,28.316382454618797,27.54902698007821,28.24059428191025,3590800
2024-06-13,27.492185592651367,27.804812022871168,27.35955493863545,27.785864528449963,3726400
2024-06-14,27.473237991333008,27.49218548568049,27.05640215035099,27.293240408896963,3378000
2024-06-17,27.615339279174805,27.653234266077757,27.132189037756763,27.21745095135597,3382500
2024-06-18,27.350080490112305,27.67217883107091,27.207976101918018,27.596390667269056,3076600
2024-06-20,27.132190704345703,27.321662036633832,27.075350027432282,27.24587386510509,4479600
2024-06-21,27.492185592651367,27.567973763403668,27.056402255626253,27.28376676788315,7366700
2024-06-24,27.511131286621094,27.871124622401812,27.416395627647514,27.501657540030497,2856200
2024-06-25,26.791147232055664,27.41640015482175,26.63009712728666,27.41640015482175,3017800
2024-06-26,26.487987518310547,26.686932576691618,26.393253669201066,26.497461264607963,3118800
2024-06-27,26.734302520751953,26.743776268119383,26.412202337989545,26.487990509996433,3772000
2024-06-28,26.89535140991211,27.075348987982288,26.677460650998583,26.810089494348993,5567500
2024-07-01,26.10904884338379,26.866932346972167,26.033260673718203,26.791144177306577,2634700
2024-07-02,26.03325843811035,26.156415332573633,25.8722083655346,26.146941586312433,2769500
2024-07-03,25.625898361206055,26.146943604189516,25.5595839391922,26.02378670022166,2549900
2024-07-05,26.004840850830078,26.004840850830078,25.322745527099997,25.644845695098656,5346200
2024-07-08,26.137470245361328,26.137470245361328,25.834317564834496,26.014313339564488,4055500
2024-07-09,26.11852264404297,26.20378456095824,25.94799881021243,26.071155715504485,3734500
2024-07-10,26.12799644470215,26.194310867564976,25.673267424843463,26.033260780498463,3776300
2024-07-11,27.435340881347656,27.586919017475026,26.450094741580177,26.56377789194261,6855900
2024-07-12,27.738494873046875,27.87112370709482,27.25534465438777,27.672178649090558,5489200
2024-07-15,27.511131286621094,27.823757696381225,27.416395627647514,27.78586271001883,3685500
2024-07-16,28.164804458618164,28.231118879985246,27.5111321849148,27.643761027648967,2884900
2024-07-17,28.884794235229492,28.94163491220487,28.193226943409382,28.193226943409382,3253100
2024-07-18,28.714269638061523,29.32057680185189,28.562693298847055,28.657428962589222,3436800
2024-07-19,28.553220748901367,28.970056602683652,28.29743679508577,28.8753209349696,2965100
2024-07-22,28.98900604248047,29.036372976049048,28.297438693556128,28.600591405033498,3723000
2024-07-23,28.66690444946289,28.884795224441007,28.524801848691624,28.809007050234158,2759600
2024-07-24,28.297435760498047,28.780584215003348,28.240593277788303,28.714269792107814,3191600
2024-07-25,28.714269638061523,29.10268423316516,28.24059312628319,28.41111695963259,3323200
2024-07-26,29.93635368347168,30.040561279613037,28.515324253625863,29.292153386165733,4898500
2024-07-29,29.62373161315918,30.01214623622827,29.415312776533973,29.652151049475254,3382200
2024-07-30,30.087932586669922,30.286875856548424,29.642677311037673,29.642677311037673,3901300
2024-07-31,30.087932586669922,30.485820933359438,29.813199339391023,29.97424942750184,4226700
2024-08-01,30.23950958251953,30.43845466363921,29.888988157181313,30.211088340378847,4652700
2024-08-02,30.068986892700195,30.362665844980704,29.775307940419687,30.211089494969304,4942200
2024-08-05,29.491098403930664,30.1352987397892,29.131105055209257,29.642676547896613,6329800
2024-08-06,29.97425079345703,30.296350984357076,29.25426223773532,29.434259828398897,5310800
2024-08-07,29.510046005249023,30.457400825556633,29.472152824318904,30.106879415557543,3832000
2024-08-08,29.462678909301758,29.680569667471424,29.3584695002065,29.566886511464553,2996800
2024-08-09,29.064790725708008,29.595307907006006,29.045843231785675,29.45320531645346,3567500
2024-08-12,28.553220748901367,28.951109107754327,28.4869063235813,28.92268967229291,3044200
2024-08-13,28.73321533203125,28.884791661749304,28.61006024173497,28.723741585557324,3575900
2024-08-14,28.439537048339844,28.809004134336117,28.42058955497275,28.79005664096902,5567600
2024-08-15,28.5058536529541,28.790058847513077,28.420591733199895,28.572168077889025,4131200
2024-08-16,28.335329055786133,28.534274132203862,28.126912039144592,28.411117226104196,2752800
